time,energy,WS,TA,HM
2200,491.76,1,23.7,82.9
2215,498.24,8,24.5,79.7
2230,505.44,3,25.8,71.9
2245,485.76,1,25.8,72.2
2300,487.44,20,24.8,78.2
2315,480,5,24.6,75.4
2330,480.24,28,24.7,70.9
2345,467.52,9,24.3,72.6
2400,470.4,5,24.1,72
45,462.24,10,23.5,75.6
100,462.48,3,22.9,80.9
115,466.56,5,22.7,80.3
130,471.6,3,22.8,79.3
145,459.36,4,23,73.4
200,462.24,1,22.9,68.9
215,465.84,18,23,66.7
230,474.24,18,23.1,64.9
245,461.76,10,22.2,70.1
300,457.92,0,21.9,71.8
315,466.56,0,21.7,75.6
330,419.52,7,21.4,75.5
345,410.64,4,21.4,76.3
400,420,4,21.1,77.1
415,440.88,10,20.9,79.6
430,435.84,0,20.4,82.9
445,444.72,0,20.3,81.4
500,447.36,0,20.4,78.5
515,455.52,5,20.1,80.5
530,464.64,0,19.9,81.8
545,478.8,17,19.4,83
600,491.04,0,19.3,83.4
615,503.76,4,18.8,85
630,514.56,3,18.5,85.9
645,524.4,4,18.4,85.7
700,534.24,0,18.4,85.1
715,553.92,0,18.3,85.3
730,585.36,0,18.3,85.6
745,636,0,18.1,86.9
800,693.36,2,18.1,87
815,713.76,1,18.2,87.3
830,739.92,7,18.4,87.2
845,767.52,0,18.6,87.7
900,773.76,0,18.1,88.3
915,779.04,0,17.8,89.7
930,782.88,0,17.5,91.1
945,780.96,0,17.5,91.8
1000,775.2,2,17.3,92.3
1015,781.92,4,17,93
1030,780.48,0,17.2,94.1
1045,787.92,2,17.1,94
1100,782.64,3,17.4,93.7
1115,792.48,0,17.6,93.3
1130,797.04,0,17.7,92.7
1145,789.12,0,17.9,92.4
1200,786.24,0,18.5,91.3
1215,762.72,3,19,89.1
1230,749.76,0,19.5,86.3
1245,768.24,0,19.7,84.2
1300,771.36,6,20.5,81.4
1315,754.8,9,20.8,78.4
1330,758.64,5,21.5,75.4
1345,761.28,6,22.1,73.7
1400,770.88,15,22.6,71.1
1415,768.48,4,22.7,71.1
1430,751.2,1,23.1,70.2
1445,744.48,8,23.8,65.6
1500,748.32,1,23.8,63.5
1515,755.04,10,24.7,59.2
1530,749.28,17,25.6,57.5
1545,742.8,13,25.2,61.1
1600,740.88,11,26.1,57.2
1615,738.72,10,26.8,54.4
1630,753.84,19,27.2,53.9
1645,749.04,18,27.1,53.7
1700,727.92,29,28,51.7
1715,716.4,17,28.5,49.6
1730,705.36,14,28.4,49.4
1745,672.24,16,28.2,49.7
1800,678.24,23,29.1,49.3
1815,632.4,9,29.4,44.9
1830,601.2,13,30,44.8
1845,589.92,18,30.1,43.6
1900,582,19,30,45
1915,569.28,22,29.7,43.3
1930,568.56,3,30.5,41.6
1945,570.72,22,31.4,39.4
2000,564.24,17,31.2,39.2
2015,554.88,10,30.8,40
2030,546,9,31.2,39.2
2045,537.84,17,30.8,39.8
2100,536.4,10,31.7,40.7
2115,533.52,14,30.6,41.3
2130,522.48,1,31.7,38.9
2145,504.24,14,31.1,39.4
2200,498.24,12,31,39.6
2215,514.08,8,30.5,44.2
2230,493.92,25,30.8,41.8
2245,485.76,16,30.7,44.3
2300,488.16,11,29.5,48.2
2315,480.72,19,28.1,56.1
2330,478.32,8,27.6,58.4
2345,468,30,27.3,59
2400,471.36,35,26.9,60.8
45,365.28,32,26.2,61.9
100,343.2,36,25.9,62
115,340.32,27,25.5,62.2
130,342.96,33,25.2,62.1
145,342.48,27,25.1,62
200,341.28,10,24.9,62.3
215,345.36,7,24.8,62.7
230,352.8,14,24.6,63.1
245,340.56,6,24.7,63.1
300,343.92,34,24.6,62.8
315,339.84,26,24.8,61.9
330,339.6,28,24.6,62.7
345,335.04,24,24.5,62.4
400,345.6,30,24.7,60.3
415,362.16,2,24.4,60.9
430,364.32,12,24.1,60.6
445,361.92,17,23.9,60.3
500,369.84,7,23.1,64.7
515,386.88,6,23,67.7
530,399.36,5,22.7,69
545,399.36,0,22.2,71.3
600,407.76,2,22,72.5
615,423.12,8,22,71.8
630,428.4,0,21.8,71.6
645,447.6,0,21.6,72.3
700,466.08,6,21,73.8
715,490.8,6,21.1,73.5
730,538.56,0,20.9,74.8
745,568.56,0,21,74.4
800,631.2,0,20.8,74.8
815,732.24,3,20.7,74.9
830,748.08,0,20.7,75.3
845,773.28,4,20.3,76.5
900,790.8,0,20.5,76.4
915,803.04,0,20.2,77
930,782.16,0,19.8,78.5
945,777.36,0,19.8,77.9
1000,793.44,0,19.9,78.5
1015,795.6,0,19.6,78.6
1030,787.68,1,19.6,78.9
1045,778.32,0,19.6,79.7
1100,789.12,1,19.4,80.7
1115,790.32,4,19.5,80.7
1130,792,0,19.4,81.4
1145,793.92,5,19.5,81
1200,785.04,0,19.7,80.1
1215,775.44,3,19.7,80.4
1230,779.52,0,20,80.4
1245,790.8,0,20.1,80.1
1300,794.88,0,20.5,79
1315,777.12,5,20.9,77.4
1330,774.72,0,21.3,76.5
1345,797.04,1,21.8,74.9
1400,800.4,6,22.3,72.9
1415,788.64,4,23,70.6
1430,791.52,0,23.2,66.7
1445,784.56,7,23.3,67.2
1500,778.8,4,23.7,65.1
1515,789.36,5,23.6,66.7
1530,766.56,5,24,65.6
1545,747.84,6,24.3,66.2
1600,750.96,10,24.7,64
1615,753.84,9,25,62.3
1630,752.4,10,25.3,60.7
1645,750.72,1,25.4,59.4
1700,753.84,9,26.7,52.6
1715,744.96,6,26.8,49.9
1730,723.6,7,27,50.5
1745,697.68,12,27,48.6
1800,642.48,11,27.2,48.2
1815,627.6,10,27.5,47.3
1830,596.16,11,27.7,48.9
1845,583.44,16,28.5,42.8
1900,581.76,41,28.4,40.7
1915,570,33,28.8,40.9
1930,567.36,14,28,44.1
1945,548.4,19,27.8,47.6
2000,546,14,27.9,49.5
2015,540.96,25,28.2,51.1
2030,529.68,13,28.2,48.3
2045,540.48,6,28.8,48.7
2100,527.76,31,28.9,49.9
2115,512.64,45,28.6,49.3
2130,497.28,14,28.5,50.6
2145,497.04,13,28,52.7
2200,484.56,31,28.3,55.3
2215,491.52,14,28.2,55.5
2230,476.64,8,27.9,56.4
2245,472.08,9,28,54.7
2300,474.96,5,28,56
2315,467.28,16,28.2,54.7
2330,465.84,13,27.5,56.8
2345,458.4,11,27.5,57.2
2400,462.96,3,27.1,57.9
45,450.48,6,27.1,58.3
100,452.16,22,27.5,58.4
115,447.6,16,27.4,57.7
130,454.56,1,27,57.4
145,448.8,13,26.8,55.4
200,441.84,5,26.4,58.2
215,446.88,3,26.4,56.9
230,441.36,0,26.5,58
245,441.6,11,26.4,60.5
300,440.88,9,26,62.6
315,440.16,11,26,63.3
330,450.48,12,26,62.3
345,436.56,9,25.7,62.5
400,442.56,8,25.6,64
415,440.88,26,25.5,64
430,453.6,24,25.1,64.7
445,464.88,19,24.8,64.6
500,470.4,7,24.5,64.9
515,480,16,24.2,65.3
530,500.16,20,24,65.4
545,509.28,27,23.8,62
600,518.4,9,23.6,60.7
615,529.68,25,23.7,60
630,536.64,7,23.4,61.5
645,554.88,7,23.4,61.3
700,587.28,0,23.3,61.6
715,600,1,23.2,62.7
730,627.6,21,23.1,60
745,676.8,4,22.9,62.9
800,700.56,4,22.4,64.8
815,721.2,4,22.7,63.9
830,748.08,6,22.4,64.1
845,756.96,9,22.8,63.3
900,768.24,19,22.7,63.1
915,771.6,26,22.9,65.2
930,775.2,21,22.7,67.1
945,781.68,7,22.6,67.7
1000,778.56,23,22.5,67.4
1015,776.88,14,22.2,70.6
1030,782.16,5,21.7,75.3
1045,796.8,24,20.9,82.4
1100,797.04,8,20.1,91.8
1115,792.48,11,19.7,94.8
1130,798,10,19.5,96.1
1145,804,1,19.5,96.5
1200,796.56,0,19.6,97.2
1215,792.48,0,19.4,96.3
1230,804.96,8,19.8,94.9
1245,811.92,0,19.9,94.2
1300,814.8,1,20.2,91.1
1315,839.52,0,20.5,90.7
1330,840.24,16,20.2,91.7
1345,824.16,17,21,87
1400,808.8,0,20.9,86.3
1415,813.36,3,20.9,88.5
1430,831.6,4,21.1,88.4
1445,820.32,3,21.1,87.1
1500,804.96,3,21.4,86.1
1515,802.08,6,22,81.4
1530,804,6,22.3,78.1
1545,797.76,11,22.2,75.3
1600,790.8,7,21.4,82.2
1615,792.24,11,20.2,88.9
1630,783.36,11,20.2,92.5
1645,778.56,10,20.7,93.6
1700,788.4,13,21.3,90.9
1715,768,12,21.4,88.9
1730,752.4,12,21,89.7
1745,706.8,6,20.7,92.2
1800,668.16,14,21.4,93.7
1815,648.72,20,21.6,91.4
1830,638.88,29,21.6,90
1845,628.08,11,22.1,87.1
1900,597.84,7,22.7,84.9
1915,576.24,7,23,81.8
1930,567.12,13,23.3,80.3
1945,570.72,14,24,76.6
2000,563.76,5,24.1,76.2
2015,550.32,10,24.3,75.5
2030,535.44,13,24.6,74.2
2045,529.92,12,24.4,74.7
2100,545.76,11,24.3,73.5
2115,529.68,10,24.3,73.6
2130,522,10,24.3,72.9
2145,513.12,3,24.4,71.5
2200,499.44,14,25.1,70.6
2215,504.24,4,24.5,70.8
2230,495.36,14,24.7,71.4
2245,488.64,17,24.6,72
2300,476.64,1,24.8,71.4
2315,466.8,7,24.6,71.9
2330,465.36,10,24.7,71.8
2345,473.04,-999,-99.9,-99.9
2400,461.76,14,24.6,71.9
45,450,19,24.6,72.9
100,449.52,3,24.3,72.7
115,444.72,3,24.5,74.3
130,447.36,5,24.4,73.3
145,442.32,28,24.1,72.1
200,459.6,1,24.1,73.2
215,447.12,5,24,72.4
230,441.12,14,23.9,72.1
245,398.4,10,23.9,72.2
300,392.4,5,23.7,73.3
315,388.32,13,23.6,72.8
330,392.88,9,23.5,72.5
345,393.6,5,23.5,72.5
400,403.2,8,23.4,73.1
415,408.24,8,23.2,74.6
430,403.2,11,23.2,74.2
445,412.32,7,23.2,72.5
500,420,12,23.3,71.7
515,428.16,8,23.1,72.9
530,438.72,2,23,72.9
545,456,10,23,72.9
600,463.92,5,22.7,73.9
615,467.04,23,22.6,74.1
630,473.28,4,22.5,75.6
645,478.8,25,22.4,74.7
700,502.08,7,22.2,75.2
715,544.32,5,21.8,76
730,571.68,8,21.7,76.6
745,578.16,6,21.2,77.7
800,624.48,4,21.3,78.5
815,693.12,5,21.2,78.8
830,722.88,19,21.3,78.1
845,746.64,5,21.3,77.7
900,754.8,7,21.7,75.8
915,752.88,7,22,73.8
930,748.32,11,22,73.5
945,741.36,6,21.8,74.4
1000,751.68,6,21.8,75.7
1015,750.72,5,22,75
1030,747.12,3,22,74.5
1045,747.84,1,21.6,77
1100,757.68,0,21.3,79.7
1115,777.36,4,21,80.8
1130,785.04,3,21,81.5
1145,772.56,2,20.9,81
1200,760.32,0,21,81.4
1215,768.96,0,20.9,81.2
1230,756,3,20.9,82.2
1245,751.2,5,20.9,82.4
1300,744,1,21,82.6
1315,751.44,0,21.3,80.9
1330,747.12,1,21.6,79.6
1345,763.44,0,21.8,79.4
1400,753.6,6,22.6,74.5
1415,757.44,1,22.7,75.8
1430,755.28,7,23.4,72
1445,758.88,4,23.8,70.3
1500,748.8,14,24,69
1515,752.88,6,24.2,67.9
1530,746.88,20,24.3,68.4
1545,737.76,23,25.2,66.5
1600,742.8,18,25.1,66.7
1615,741.12,4,25.2,67.5
1630,726.24,4,25.5,66.6
1645,713.52,12,25.7,66.1
1700,716.16,8,26.1,65.3
1715,720.96,1,26.1,64.8
1730,694.56,10,26.4,64.6
1745,661.92,13,26.9,63.5
1800,608.16,8,26.9,62.8
1815,585.6,23,27.4,60.7
1830,576,13,27.6,60.8
1845,564.96,14,27.8,60.6
1900,573.84,5,28.3,59.7
1915,585.12,8,27.8,62
1930,568.08,16,28.7,59
1945,554.88,4,29.1,58.7
2000,545.52,5,28.8,58.9
2015,533.52,8,29,59.8
2030,518.64,14,29,59
2045,524.64,3,29.6,57.9
2100,511.2,33,30,56.6
2115,488.4,26,29.7,57.9
2130,488.88,12,30,57
2145,500.88,27,29.7,58.2
2200,476.88,21,30.4,56.6
2215,466.08,29,30,58
2230,464.16,4,29.7,58.9
2245,460.32,10,29.6,59.5
2300,463.44,15,29.3,60.5
2315,456.72,18,29,61.7
2330,452.4,26,28.9,62.4
2345,440.88,17,28.8,62.6
2400,431.28,11,28.7,63.6
45,324.24,3,29,63
100,326.64,10,28.9,62.7
115,325.44,13,28.9,62.8
130,322.8,31,28.7,63.5
145,325.68,29,28.7,63.9
200,328.08,10,28.7,64.3
215,342.72,12,28.7,65
230,320.16,17,28.2,65.9
245,318.72,8,28.1,67
300,318,6,27.8,68.6
315,318.72,15,27.7,69.6
330,316.08,17,27.4,70.9
345,315.6,11,27.3,70.9
400,320.88,18,27.2,71.5
415,325.2,23,27.1,72
430,328.8,17,26.8,73.3
445,344.16,16,26.7,73.8
500,353.04,20,26.5,74.8
515,352.08,21,26.3,75.5
530,366.24,19,26.2,76.3
545,374.88,5,26,76.8
600,377.52,21,25.7,77.9
615,397.92,13,25.7,77.9
630,404.4,14,25.6,78.3
645,417.36,14,25.3,79.6
700,427.44,8,25.2,79.8
715,464.88,5,24.7,81.1
730,493.68,9,24.4,82.6
745,521.04,4,23.9,85.1
800,531.6,4,23.6,86.5
815,553.2,5,23.2,88
830,596.88,0,23.1,89
845,683.28,3,23,90
900,719.04,5,22.8,90.2
915,719.28,2,22.7,90.7
930,703.68,0,22.6,91.9
945,718.8,0,22.3,92.3
1000,709.2,0,22.2,92.9
1015,724.8,0,22.3,93.1
1030,729.6,6,21.9,94.2
1045,719.52,0,22.1,94.2
1100,712.08,0,21.8,94.4
1115,730.8,1,21.6,95
1130,753.84,2,21.6,95.2
1145,737.28,0,21.4,96
1200,728.64,1,21.4,96.4
1215,711.12,1,21.4,96.6
1230,721.68,5,21.2,96.8
1245,743.28,0,21.2,97
1300,733.2,2,21.1,97.2
1315,716.64,0,21.2,97.4
1330,707.76,0,21.5,97.1
1345,709.92,0,22.1,96
1400,741.36,2,22.7,93.4
1415,731.04,3,23.3,90
1430,732,0,23.9,86.9
1445,712.08,6,24.5,83.4
1500,715.44,14,25.1,80.6
1515,720,6,24.8,79.6
1530,717.36,5,25.4,78.6
1545,700.32,7,25.4,78.7
1600,694.32,6,25.8,77.7
1615,694.56,3,26,75.5
1630,703.44,7,26.2,74.1
1645,704.64,19,27,73.5
1700,691.92,8,27.1,69.5
1715,684.24,20,27.6,68.3
1730,679.92,4,27.6,68.3
1745,643.44,0,29.2,64.1
1800,594.72,8,30,62.2
1815,576.96,15,29.4,61.8
1830,554.64,36,29.9,59.9
1845,538.32,22,30.7,57.2
1900,538.32,10,31.1,55.9
1915,544.56,11,31.1,57.1
1930,534.72,21,30.8,57.2
1945,528,5,32.2,55
2000,526.32,18,31.5,56.8
2015,528,13,31.4,56.7
2030,514.8,11,31.2,56.2
2045,526.56,15,31,57.3
2100,515.04,9,31.4,56.9
2115,498.96,0,31.5,57.2
2130,479.28,10,31.4,57.9
2145,473.04,7,31.5,56.2
2200,478.08,5,31.9,54.7
2215,462.24,9,32.5,54
2230,468.96,22,32.7,53.6
2245,452.64,14,32.3,53.9
2300,453.36,8,32.6,54
2315,447.12,10,32.3,55.5
2330,436.32,0,32.4,55.7
2345,426.24,5,32.5,55.8
2400,413.76,12,32.5,55.8
45,326.16,2,31.9,58.6
100,325.44,3,32.4,55.3
115,322.56,7,31.8,60.3
130,322.32,8,31.8,60.4
145,330,6,31.1,63.8
200,326.16,8,31.6,63.7
215,318,8,31.2,67.3
230,320.16,11,30.2,69.2
245,318.48,6,30.1,68.9
300,323.52,1,29.6,69.6
315,315.12,3,29,69.9
330,317.52,4,28.6,71.2
345,312.72,3,28.3,72.3
400,312.96,8,28,73.1
415,315.12,9,28.5,71.7
430,310.8,6,28.4,71.9
445,326.88,6,27.8,75
500,343.68,0,27.4,76.4
515,348.96,6,26.9,78.3
530,363.84,4,26.9,78.8
545,361.2,2,26.7,79.2
600,355.44,4,26.5,79.1
615,383.52,0,26.5,79.1
630,380.4,5,26.2,80.4
645,373.44,0,26.1,81.1
700,383.28,0,25.9,81.3
715,398.4,2,25.6,82.4
730,422.16,2,25.5,82.9
745,418.56,0,25.2,84.2
800,416.4,0,25.1,84.6
815,518.4,0,25,85.1
830,585.84,0,24.9,85.6
845,589.44,0,24.7,86
900,615.6,0,24.7,86.4
915,627.36,0,24.4,87.3
930,612.96,0,24.3,87.7
945,607.44,0,24.1,88.1
1000,608.16,0,24.2,88.3
1015,615.84,0,24.2,88.4
1030,619.92,0,24,89.5
1045,617.76,0,23.9,90
1100,626.64,0,23.7,90.7
1115,624.24,0,23.7,90.6
1130,615.12,0,23.6,91
1145,623.04,0,23.5,91.3
1200,627.6,0,23.4,92.3
1215,613.2,0,23.4,92.5
1230,616.32,0,23.1,93
1245,588.48,0,23.1,93.3
1300,566.64,0,22.9,93.4
1315,562.8,0,23,94
1330,567.6,0,22.9,94
1345,554.16,0,22.9,94.4
1400,552.72,0,23.3,93.9
1415,549.84,0,23.7,93
1430,551.52,0,24.3,90
1445,542.88,0,25,85.2
1500,558.72,0,25.8,80.8
1515,558.72,0,26.3,78.9
1530,532.8,0,26.9,77.5
1545,533.28,0,27.4,75.2
1600,543.84,6,27.7,72.3
1615,544.32,8,27.7,72.1
1630,533.28,1,28.3,70.4
1645,553.92,36,28.5,69.7
1700,542.4,20,28.8,67.9
1715,532.56,19,29.1,66.9
1730,528.48,5,29.6,65.6
1745,517.68,4,30.2,64.2
1800,513.84,7,30.4,63.3
1815,516.24,14,30.9,62.3
1830,510.96,4,30.5,62.9
1845,498,12,31.1,61.1
1900,497.76,1,31.2,60.4
1915,502.08,11,31.8,58.9
1930,496.56,10,33.1,53.9
1945,494.64,10,33,53.4
2000,507.36,13,32.8,53.8
2015,496.56,19,33.3,52.7
2030,485.52,28,34.3,49.5
2045,479.52,15,33.4,50.6
2100,473.04,5,33.7,50.6
2115,469.92,14,34.7,49.1
2130,469.92,2,33.3,52.9
2145,479.28,17,34.6,51.1
2200,465.6,17,34.1,52.1
2215,462,21,34.3,51.2
2230,461.28,14,34.3,50.6
2245,462,11,35.2,50.1
2300,462.24,23,34.4,51.3
2315,456.96,10,34.5,51.2
2330,462.72,11,34.3,52.7
2345,447.84,13,34.4,52.5
2400,444,28,34.6,52.5
45,428.88,16,33.9,57.1
100,400.8,37,33.3,59.1
115,354.72,36,33,60.9
130,332.4,27,32.9,61.5
145,336.72,22,32.6,62.4
200,334.56,34,32.4,63.1
215,324.24,13,32.1,63.9
230,318.72,17,31.9,64.5
245,317.28,15,26.2,88.4
300,316.08,15,24.9,95.8
315,323.28,8,24.4,98.7
330,322.08,-999,-99.9,-99.9
345,317.52,9,24.7,99.8
400,318,5,24.8,99.9
415,324.72,7,24.5,99.9
430,337.2,6,24.3,99.9
445,330.48,0,24.6,99.9
500,330.96,0,24.6,99.9
515,344.16,2,24.6,99.9
530,349.68,0,24.4,99.9
545,346.32,0,24.4,99.9
600,354.48,9,24.7,99.9
615,364.32,0,24.5,99.9
630,387.84,0,24.7,99.9
645,388.32,2,24.8,99.9
700,375.84,3,24.9,99.9
715,372.72,7,24.8,99.9
730,378.24,5,25,99.9
745,380.16,7,24.9,99.9
800,384.24,22,24.8,99.9
815,396,13,25.2,99.9
830,390,0,24.7,99.9
845,390,0,24.4,99.9
900,398.4,0,24.2,99.9
915,399.36,0,25.1,99.9
930,396.96,0,25.5,96.1
945,407.28,7,24.8,92.6
1000,495.36,12,25.4,90.9
1015,533.28,17,24.5,94.6
1030,529.44,4,24.5,94.9
1045,526.32,0,24,96
1100,528,5,23.7,98.7
1115,522.96,0,23.5,99.8
1130,521.28,9,23.3,99.9
1145,535.92,0,23.4,99.9
1200,533.04,9,23.4,99.9
1215,533.04,12,23.1,99.9
1230,534.96,10,23.1,99.9
1245,533.28,5,23.1,99.9
1300,529.92,2,23.2,99.9
1315,529.2,0,22.9,99.9
1330,546.24,3,23.1,99.9
1345,540.72,8,22.9,99.9
1400,539.28,10,22.8,99.9
1415,536.64,18,22.8,99.9
1430,530.4,0,23,99.9
1445,523.44,3,23,99.9
1500,532.32,6,23.1,99.9
1515,537.84,13,23,99.9
1530,525.36,6,23.3,99.9
1545,522.48,2,23.3,99.9
1600,522.24,13,23.6,99.9
1615,531.36,7,23.7,99.9
1630,527.76,8,23.9,99.9
1645,536.16,3,24.1,99.9
1700,542.88,2,24.3,99.9
1715,525.6,5,24.8,99.9
1730,523.92,21,24.8,99.9
1745,518.16,0,25.2,99.9
1800,518.88,0,25.5,97
1815,525.6,15,25.3,94.7
1830,521.76,10,25.3,91.6
1845,516.72,0,25.6,90.2
1900,510.48,0,25.2,94.8
1915,521.04,0,25.1,94
1930,510.72,33,25,95.6
1945,515.28,0,25,95.7
2000,516.24,5,24.8,96.2
2015,495.36,18,24.6,94.8
2030,499.92,0,24.4,95.8
2045,498.72,6,24.4,97.2
2100,489.6,15,24.6,98.4
2115,492.24,2,25.1,97.6
2130,496.56,0,25.2,96
2145,483.6,9,25.1,94.8
2200,476.88,2,25,94.8
2215,469.92,1,25.1,94.8
2230,472.08,0,24.9,95.3
2245,461.76,12,24.7,95.8
2300,465.36,7,24.8,95.8
2315,464.16,14,24.8,96.5
2330,451.92,7,24.8,95.9
2345,449.28,2,24.8,95.5
2400,444.72,7,24.6,96.5
45,440.88,8,25.2,94.9
100,450,5,25.4,92.8
115,444.96,5,25.4,92.3
130,439.44,9,25.1,92.7
145,451.2,5,25.2,92.6
200,437.04,0,24.7,94.4
215,432,1,24.8,94.1
230,420.72,18,24.7,94.8
245,408.96,12,24.6,95.5
300,399.12,35,24.4,95.5
315,394.8,9,24.2,95.5
330,394.8,3,24.3,96.7
345,391.68,7,24.3,95.8
400,394.56,15,24.2,96.6
415,405.12,7,24.1,96.9
430,412.32,13,23.9,97.8
445,418.8,11,23.7,99.1
500,432.96,16,23.7,99.9
515,442.08,0,23.7,99.9
530,448.8,7,23.7,99.9
545,444.48,0,23.7,99.9
600,451.92,0,23.7,99.9
615,457.2,6,23.6,99.9
630,504.48,7,23.8,99.9
645,518.16,27,24,99.9
700,520.32,21,23.9,99.8
715,563.52,5,24,99.9
730,609.6,6,24,99.9
745,622.32,7,24,99.9
800,693.36,21,24.1,99.8
815,738.72,12,24,99.8
830,757.44,1,23.9,99.9
845,770.16,14,23.8,99.9
900,777.36,14,23.8,99.9
915,788.16,6,23.7,99.9
930,812.88,52,23.6,99.9
945,796.32,26,23.5,99.9
1000,786.24,11,23.4,99.9
1015,782.64,27,23.4,99.9
1030,792,13,23.3,99.9
1045,795.6,34,23.3,99.9
1100,792.48,17,23.2,99.9
1115,784.56,11,23.1,99.9
1130,800.88,34,23.1,99.9
1145,793.92,44,23,99.9
1200,783.6,36,23,99.9
1215,789.6,31,23,99.9
1230,787.44,22,22.9,99.9
1245,777.84,29,22.8,99.9
1300,774.24,65,22.8,99.9
1315,781.92,20,22.7,99.9
1330,786,45,22.6,99.9
1345,787.92,19,22.5,99.9
1400,783.12,37,22.5,99.9
1415,784.08,13,22.4,99.9
1430,800.64,60,22.3,99.9
1445,801.36,48,22.3,99.9
1500,800.64,24,22.3,99.9
1515,826.08,35,22.2,99.9
1530,792.24,40,22.2,99.9
1545,795.6,38,22.2,99.9
1600,808.8,41,22.1,99.9
1615,811.68,34,22.2,99.9
1630,804.24,25,22.1,99.9
1645,769.2,27,22.2,99.9
1700,754.08,31,22.3,99.9
1715,752.64,38,22.4,99.9
1730,743.28,23,22.6,99.9
1745,705.84,23,22.7,99.9
1800,662.4,28,22.7,99.9
1815,635.28,13,22.8,99.9
1830,618.96,37,22.7,99.9
1845,618,25,22.7,99.9
1900,603.36,30,22.8,99.9
1915,608.88,29,22.9,99.9
1930,604.32,18,22.9,99.9
1945,598.8,31,22.7,99.9
2000,579.36,69,22.6,99.9
2015,573.36,48,22.4,99.7
2030,565.2,24,22.3,99.6
2045,554.16,59,22.4,98.8
2100,563.76,15,22.3,98.2
2115,549.6,38,21.8,97.8
2130,543.12,43,21.4,97.3
2145,538.56,23,21.3,96.9
2200,533.04,50,21.4,95.9
2215,527.76,45,21.6,94.7
2230,528,66,21.7,92.7
2245,516.24,42,21.7,92.6
2300,507.6,43,21.7,91.3
2315,509.28,40,21.8,91.7
2330,513.6,45,21.6,92.9
2345,497.76,13,21.9,92.9
2400,495.12,34,21.9,94.1
45,471.84,24,22.2,94.6
100,478.08,14,22.7,93.7
115,465.12,28,22.9,92.5
130,452.64,36,23,90.7
145,446.16,24,22.8,91.1
200,450.48,27,22.7,92.3
215,458.4,26,23,91.1
230,447.6,16,23.2,90.7
245,453.6,16,23.4,90
300,456.48,17,23.6,87.8
315,452.16,46,23.8,86.3
330,444.48,11,24,84.8
345,447.12,9,24,83.6
400,462.24,28,24.1,82.8
415,472.32,46,24.1,82.8
430,477.6,32,24.3,81.5
445,471.36,25,24.2,81.6
500,481.92,23,24.2,81
515,494.4,35,24.1,81.8
530,516.24,28,23.8,84.2
545,519.6,49,23.9,83.3
600,534.48,19,24,82.6
615,541.68,4,23.8,83.3
630,545.76,9,23.6,85.6
645,560.4,12,23.5,86.7
700,569.76,0,22.9,88.4
715,603.12,10,22.4,91.5
730,652.8,9,22.7,93.3
745,689.76,12,22.7,91.9
800,715.44,14,22.7,91.8
815,749.28,22,22.6,91.7
830,782.4,8,22.6,91.4
845,801.36,8,21.8,93.7
900,808.8,5,22.3,93.4
915,809.76,0,21.7,94.4
930,787.44,8,21.4,96.3
945,792.96,10,20.9,97.7
1000,804.72,0,20.9,98.7
1015,808.32,6,21,99.4
1030,807.12,7,21.4,99.7
1045,813.84,16,22.1,98.2
1100,806.4,23,22.4,95.1
1115,829.2,7,22.2,93.6
1130,817.68,21,22.3,93.6
1145,798.48,14,22.3,93.6
1200,793.68,9,22.1,94.2
1215,796.32,8,21.6,95.5
1230,811.92,18,21.7,96.6
1245,814.56,5,22.2,95.3
1300,807.36,11,22,94.5
1315,816.96,16,22,95.2
1330,814.56,14,22.2,94.5
1345,807.12,3,21.9,94.6
1400,806.16,12,21.7,96.1
1415,803.28,8,21.9,96.1
1430,796.32,8,22,95.7
1445,816,7,21.9,95.7
1500,806.4,0,21.8,96
1515,807.84,0,21.6,97.1
1530,801.12,0,21.6,97.7
1545,792.72,3,21.8,98.1
1600,799.2,2,21.7,98
1615,803.76,4,22,97.9
1630,784.32,9,22.4,96.9
1645,774.96,3,22.8,94.9
1700,769.44,11,23.2,92.7
1715,759.84,13,23.2,90.4
1730,749.04,14,23.7,88.3
1745,721.92,13,24,85.9
1800,683.28,33,24.4,84.2
1815,664.32,41,24.9,82.3
1830,631.92,12,24.9,81.5
1845,616.32,19,25.4,79.5
1900,620.88,34,25.6,78.7
1915,627.84,30,26.5,75
1930,624.24,6,26.7,73.6
1945,607.44,15,26.7,73.3
2000,603.6,10,27.7,72.4
2015,602.88,9,28,70.6
2030,585.6,7,28.5,68.4
2045,578.64,4,28.5,68
2100,574.32,22,29.3,64.2
2115,562.32,7,29.3,62.1
2130,562.56,33,29.6,61.1
2145,548.16,26,29.1,62.8
2200,542.64,8,29,64.7
2215,541.44,19,29.4,66
2230,533.28,17,29,65.3
2245,532.08,17,29.3,62.9
2300,525.84,32,30.2,59.9
2315,490.56,18,29.7,62.1
2330,477.84,31,30.1,63.3
2345,477.6,35,30,62.9
2400,478.56,18,30.4,59.2
45,471.12,27,31.6,53.8
100,473.52,32,31.2,52.4
115,464.4,22,31.2,53.5
130,464.4,19,30.4,55.6
145,465.12,42,31.2,56.5
200,468.96,20,30.7,58
215,460.8,31,30.2,60.5
230,465.12,3,30.7,59.7
245,468,25,30.2,58.5
300,461.28,20,30,60.6
315,462.72,18,29.6,63.6
330,465.12,19,29.5,63.5
345,457.92,32,29.1,65.5
